Date,Ticker,Close
2023-10-10,INFY.NS,1495.1500244140625
2023-10-11,INFY.NS,1494.4000244140625
2023-10-12,INFY.NS,1465.5
2023-10-13,INFY.NS,1431.1500244140625
2023-10-16,INFY.NS,1434.1500244140625
2023-10-17,INFY.NS,1442.449951171875
2023-10-18,INFY.NS,1440.550048828125
2023-10-19,INFY.NS,1433.6500244140625
2023-10-20,INFY.NS,1427.25
2023-10-23,INFY.NS,1408.6500244140625
2023-10-25,INFY.NS,1370.050048828125
2023-10-26,INFY.NS,1359.449951171875
2023-10-27,INFY.NS,1380.3499755859375
2023-10-30,INFY.NS,1377.050048828125
2023-10-31,INFY.NS,1368.4000244140625
2023-11-01,INFY.NS,1354.1500244140625
2023-11-02,INFY.NS,1370.1500244140625
2023-11-03,INFY.NS,1389.050048828125
2023-11-06,INFY.NS,1403.300048828125
2023-11-07,INFY.NS,1404.300048828125
2023-11-08,INFY.NS,1391.0
2023-11-09,INFY.NS,1374.800048828125
2023-11-10,INFY.NS,1368.8499755859375
2023-11-13,INFY.NS,1373.550048828125
2023-11-15,INFY.NS,1410.5
2023-11-16,INFY.NS,1444.9000244140625
2023-11-17,INFY.NS,1437.550048828125
2023-11-20,INFY.NS,1436.5999755859375
2023-11-21,INFY.NS,1439.0
2023-11-22,INFY.NS,1457.800048828125
2023-11-23,INFY.NS,1449.25
2023-11-24,INFY.NS,1437.4000244140625
2023-11-28,INFY.NS,1442.699951171875
2023-11-29,INFY.NS,1459.5999755859375
2023-11-30,INFY.NS,1455.1500244140625
2023-12-01,INFY.NS,1452.300048828125
2023-12-04,INFY.NS,1464.3499755859375
2023-12-05,INFY.NS,1453.949951171875
2023-12-06,INFY.NS,1474.300048828125
2023-12-07,INFY.NS,1465.9000244140625
2023-12-08,INFY.NS,1491.1500244140625
2023-12-11,INFY.NS,1488.5
2023-12-12,INFY.NS,1476.050048828125
2023-12-13,INFY.NS,1449.0
2023-12-14,INFY.NS,1501.449951171875
2023-12-15,INFY.NS,1578.4000244140625
2023-12-18,INFY.NS,1564.3499755859375
2023-12-19,INFY.NS,1558.300048828125
2023-12-20,INFY.NS,1536.4000244140625
2023-12-21,INFY.NS,1536.0
2023-12-22,INFY.NS,1562.9000244140625
2023-12-26,INFY.NS,1543.949951171875
2023-12-27,INFY.NS,1567.0999755859375
2023-12-28,INFY.NS,1562.6500244140625
2023-12-29,INFY.NS,1542.9000244140625
2024-01-01,INFY.NS,1551.3499755859375
2024-01-02,INFY.NS,1534.4000244140625
2024-01-03,INFY.NS,1490.0
2024-01-04,INFY.NS,1512.699951171875
2024-01-05,INFY.NS,1532.550048828125
2024-01-08,INFY.NS,1522.800048828125
2024-01-09,INFY.NS,1529.300048828125
2024-01-10,INFY.NS,1519.9000244140625
2024-01-11,INFY.NS,1494.199951171875
2024-01-12,INFY.NS,1612.75
2024-01-15,INFY.NS,1652.0999755859375
2024-01-16,INFY.NS,1631.550048828125
2024-01-17,INFY.NS,1640.199951171875
2024-01-18,INFY.NS,1642.5999755859375
2024-01-19,INFY.NS,1659.199951171875
2024-01-23,INFY.NS,1642.1500244140625
2024-01-24,INFY.NS,1675.4000244140625
2024-01-25,INFY.NS,1669.0999755859375
2024-01-29,INFY.NS,1656.5999755859375
2024-01-30,INFY.NS,1651.449951171875
2024-01-31,INFY.NS,1660.9000244140625
2024-02-01,INFY.NS,1657.050048828125
2024-02-02,INFY.NS,1693.3499755859375
2024-02-05,INFY.NS,1687.199951171875
2024-02-06,INFY.NS,1729.449951171875
2024-02-07,INFY.NS,1693.75
2024-02-08,INFY.NS,1692.0999755859375
2024-02-09,INFY.NS,1669.3499755859375
2024-02-12,INFY.NS,1680.0999755859375
2024-02-13,INFY.NS,1684.550048828125
2024-02-14,INFY.NS,1666.199951171875
2024-02-15,INFY.NS,1676.3499755859375
2024-02-16,INFY.NS,1701.6500244140625
2024-02-19,INFY.NS,1699.75
2024-02-20,INFY.NS,1685.25
2024-02-21,INFY.NS,1655.550048828125
2024-02-22,INFY.NS,1681.3499755859375
2024-02-23,INFY.NS,1676.8499755859375
2024-02-26,INFY.NS,1660.1500244140625
2024-02-27,INFY.NS,1663.5999755859375
2024-02-28,INFY.NS,1671.25
2024-02-29,INFY.NS,1673.9000244140625
2024-03-01,INFY.NS,1654.699951171875
2024-03-04,INFY.NS,1637.199951171875
2024-03-05,INFY.NS,1606.5
2024-03-06,INFY.NS,1617.550048828125
2024-03-07,INFY.NS,1616.449951171875
2024-03-11,INFY.NS,1600.5999755859375
2024-03-12,INFY.NS,1612.949951171875
2024-03-13,INFY.NS,1611.4000244140625
2024-03-14,INFY.NS,1653.300048828125
2024-03-15,INFY.NS,1634.0
2024-03-18,INFY.NS,1602.6500244140625
2024-03-19,INFY.NS,1561.449951171875
2024-03-20,INFY.NS,1554.949951171875
2024-03-21,INFY.NS,1554.699951171875
2024-03-22,INFY.NS,1508.8499755859375
2024-03-26,INFY.NS,1492.6500244140625
2024-03-27,INFY.NS,1483.8499755859375
2024-03-28,INFY.NS,1498.050048828125
2024-04-01,INFY.NS,1495.449951171875
2024-04-02,INFY.NS,1482.8499755859375
2024-04-03,INFY.NS,1480.6500244140625
2024-04-04,INFY.NS,1486.699951171875
2024-04-05,INFY.NS,1479.0999755859375
2024-04-08,INFY.NS,1476.699951171875
2024-04-09,INFY.NS,1494.8499755859375
2024-04-10,INFY.NS,1506.800048828125
2024-04-12,INFY.NS,1484.75
2024-04-15,INFY.NS,1468.1500244140625
2024-04-16,INFY.NS,1414.449951171875
2024-04-18,INFY.NS,1419.25
2024-04-19,INFY.NS,1411.25
2024-04-22,INFY.NS,1432.75
2024-04-23,INFY.NS,1442.4000244140625
2024-04-24,INFY.NS,1430.75
2024-04-25,INFY.NS,1438.449951171875
2024-04-26,INFY.NS,1430.25
2024-04-29,INFY.NS,1434.75
2024-04-30,INFY.NS,1420.550048828125
2024-05-02,INFY.NS,1414.449951171875
2024-05-03,INFY.NS,1416.300048828125
2024-05-06,INFY.NS,1425.9000244140625
2024-05-07,INFY.NS,1440.949951171875
2024-05-08,INFY.NS,1427.300048828125
2024-05-09,INFY.NS,1439.550048828125
2024-05-10,INFY.NS,1424.9000244140625
2024-05-13,INFY.NS,1423.449951171875
2024-05-14,INFY.NS,1424.699951171875
2024-05-15,INFY.NS,1419.949951171875
2024-05-16,INFY.NS,1453.3499755859375
2024-05-17,INFY.NS,1444.300048828125
2024-05-21,INFY.NS,1434.1500244140625
2024-05-22,INFY.NS,1454.800048828125
2024-05-23,INFY.NS,1472.4000244140625
2024-05-24,INFY.NS,1465.0999755859375
2024-05-27,INFY.NS,1471.3499755859375
2024-05-28,INFY.NS,1467.050048828125
2024-05-29,INFY.NS,1450.949951171875
2024-05-30,INFY.NS,1427.449951171875
2024-05-31,INFY.NS,1406.9000244140625
2024-06-03,INFY.NS,1405.9000244140625
2024-06-04,INFY.NS,1393.6500244140625
2024-06-05,INFY.NS,1430.0999755859375
2024-06-06,INFY.NS,1472.25
2024-06-07,INFY.NS,1533.5999755859375
2024-06-10,INFY.NS,1499.75
2024-06-11,INFY.NS,1495.75
2024-06-12,INFY.NS,1485.199951171875
2024-06-13,INFY.NS,1493.949951171875
2024-06-14,INFY.NS,1488.9000244140625
2024-06-18,INFY.NS,1498.199951171875
2024-06-19,INFY.NS,1511.3499755859375
2024-06-20,INFY.NS,1515.4000244140625
2024-06-21,INFY.NS,1532.699951171875
2024-06-24,INFY.NS,1527.1500244140625
2024-06-25,INFY.NS,1541.949951171875
2024-06-26,INFY.NS,1540.699951171875
2024-06-27,INFY.NS,1573.3499755859375
2024-06-28,INFY.NS,1566.75
2024-07-01,INFY.NS,1590.800048828125
2024-07-02,INFY.NS,1621.050048828125
2024-07-03,INFY.NS,1627.4000244140625
2024-07-04,INFY.NS,1650.6500244140625
2024-07-05,INFY.NS,1647.449951171875
2024-07-08,INFY.NS,1661.6500244140625
2024-07-09,INFY.NS,1657.1500244140625
2024-07-10,INFY.NS,1648.25
2024-07-11,INFY.NS,1652.699951171875
2024-07-12,INFY.NS,1711.75
2024-07-15,INFY.NS,1707.050048828125
2024-07-16,INFY.NS,1726.050048828125
2024-07-18,INFY.NS,1758.050048828125
2024-07-19,INFY.NS,1792.949951171875
2024-07-22,INFY.NS,1810.8499755859375
2024-07-23,INFY.NS,1836.9000244140625
2024-07-24,INFY.NS,1833.949951171875
2024-07-25,INFY.NS,1824.8499755859375
2024-07-26,INFY.NS,1878.9000244140625
2024-07-29,INFY.NS,1871.0999755859375
2024-07-30,INFY.NS,1877.1500244140625
2024-07-31,INFY.NS,1868.25
2024-08-01,INFY.NS,1852.5999755859375
2024-08-02,INFY.NS,1821.199951171875
2024-08-05,INFY.NS,1751.9000244140625
2024-08-06,INFY.NS,1751.0999755859375
2024-08-07,INFY.NS,1791.6500244140625
2024-08-08,INFY.NS,1743.1500244140625
2024-08-09,INFY.NS,1770.75
2024-08-12,INFY.NS,1797.4000244140625
2024-08-13,INFY.NS,1797.449951171875
2024-08-14,INFY.NS,1823.25
2024-08-16,INFY.NS,1858.949951171875
2024-08-19,INFY.NS,1864.800048828125
2024-08-20,INFY.NS,1872.199951171875
2024-08-21,INFY.NS,1872.699951171875
2024-08-22,INFY.NS,1880.25
2024-08-23,INFY.NS,1862.0999755859375
2024-08-26,INFY.NS,1876.1500244140625
2024-08-27,INFY.NS,1900.0999755859375
2024-08-28,INFY.NS,1939.0999755859375
2024-08-29,INFY.NS,1933.3499755859375
2024-08-30,INFY.NS,1943.699951171875
2024-09-02,INFY.NS,1964.5
2024-09-03,INFY.NS,1941.25
2024-09-04,INFY.NS,1922.449951171875
2024-09-05,INFY.NS,1933.1500244140625
2024-09-06,INFY.NS,1901.8499755859375
2024-09-09,INFY.NS,1894.6500244140625
2024-09-10,INFY.NS,1912.300048828125
2024-09-11,INFY.NS,1910.1500244140625
2024-09-12,INFY.NS,1950.449951171875
2024-09-13,INFY.NS,1944.0999755859375
2024-09-16,INFY.NS,1950.25
2024-09-17,INFY.NS,1952.550048828125
2024-09-18,INFY.NS,1892.1500244140625
2024-09-19,INFY.NS,1894.199951171875
2024-09-20,INFY.NS,1903.0999755859375
